source_group_id,cell,question,r_o,r_s,c_o,c_s,shared_q,shared_r_o,shared_r_s,norm_ro_ne_rs,render_ro_ne_rs
0bcdbd0b1b09da2be5ed49585e5e316020e31ec04534f263d6cb89a6f5001901,OO-OS-SO-SS,In what city was Stan Andrews born?,Lynn,Uppsala,The answer is Lynn.,The answer is Uppsala.,True,True,True,True,True
0bdca69ee24b08b3dd6d9fb36fff523dab3dc412d8dd4e26ff4e7d42223bbf0f,OO-OS-SO-SS,Who was the producer of Day After Day?,George Harrison,Arthur Laurents,The answer is George Harrison.,The answer is Arthur Laurents.,True,True,True,True,True
0bf4ebbdd5544654394d210f410c513f31be74670051a63acc1f1f602ef94a9e,OO-OS-SO-SS,In what country is Asaba International Airport?,Nigeria,Poland,The answer is Nigeria.,The answer is Poland.,True,True,True,True,True
0c1b72ea6e4ea932baa8a8a003a0702d4e9f5777f7a18c893a4d1b3353b2d900,OO-OS-SO-SS,Who was the screenwriter for Loop?,Tim Pears,Tim Herlihy,The answer is Tim Pears.,The answer is Tim Herlihy.,True,True,True,True,True
0c1d86086155f8c986af85f023b376918836a093f94b37e1532b743a2950dd88,OO-OS-SO-SS,What is the religion of United Theological Seminary of the Twin Cities?,United Church of Christ,Judaism,The answer is United Church of Christ.,The answer is Judaism.,True,True,True,True,True
0c3867210b5c06353e9dac5a920f4ac853b0a199ebdfe7614579c83de22e9ae2,OO-OS-SO-SS,Who is the father of Clem Michael?,Stephen Michael,"Charles Cornwallis, 1st Earl Cornwallis",The answer is Stephen Michael.,"The answer is Charles Cornwallis, 1st Earl Cornwallis.",True,True,True,True,True
0c5369b9b767bc4b5691aead4f1960b1d967a61b1f2fda7b0266e42453973447,OO-OS-SO-SS,In what country is Lima?,Paraguay,Iran,The answer is Paraguay.,The answer is Iran.,True,True,True,True,True
0c5b874ef4867b0edfa0b7e129b94eb40520795b15d68ef7a33cdcf31b72a001,OO-OS-SO-SS,Who was the composer of Dance a Little Closer?,Charles Strouse,Vandemataram Srinivas,The answer is Charles Strouse.,The answer is Vandemataram Srinivas.,True,True,True,True,True
0c72eab89836516c864a93ff10cad9de462d9991109961750aa08d600364e7fa,OO-OS-SO-SS,Who is the father of Ptolemy II of Telmessos?,Lysimachus,Gofraid mac Arailt,The answer is Lysimachus.,The answer is Gofraid mac Arailt.,True,True,True,True,True
0c84930c42ead7dc1489afbc8d87a060b58385e0a5781ccba2957fb8e3a127fa,OO-OS-SO-SS,Who was the director of Party?,Govind Nihalani,Bill Rebane,The answer is Govind Nihalani.,The answer is Bill Rebane.,True,True,True,True,True
0c8894e823d93fe8a16e8165a9b7480b22823960abda6c33a3600ff920c00c7d,OO-OS-SO-SS,Who was the director of Party?,Manoel de Oliveira,Simon Cellan Jones,The answer is Manoel de Oliveira.,The answer is Simon Cellan Jones.,True,True,True,True,True
0c8c147315e63db9594dc18998a802d54b14e5e912808ef1ff8de0177ae5cb36,OO-OS-SO-SS,What genre is A Brokedown Melody?,documentary film,science fiction film,The answer is documentary film.,The answer is science fiction film.,True,True,True,True,True
0c8cbddf9b9480c28ef7ee73c0263a0c2d67761c3825de86c27535f97cdc2253,OO-OS-SO-SS,Who was the producer of Ride?,Bellamkonda Suresh,Arthur Laurents,The answer is Bellamkonda Suresh.,The answer is Arthur Laurents.,True,True,True,True,True
0caa60e406ca35ea2f7de415a74d8f6eec168335b60a876e2500041b18fae553,OO-OS-SO-SS,In what city was Everett Glass born?,Bangor,Ano Syros,The answer is Bangor.,The answer is Ano Syros.,True,True,True,True,True
0cb23d8b4c523d0851c4d423ecc256edaacb3b229df415c2f421e7402e2175bc,OO-OS-SO-SS,What genre is 976-EVIL?,horror film,rhythm and blues,The answer is horror film.,The answer is rhythm and blues.,True,True,True,True,True
0cb37240f96deac9516342bc6c92617b3c2bafba8a5974eaf6ffbe7e7b21b2e6,OO-OS-SO-SS,Who is the author of History?,Isaac Asimov,Harriet Beecher Stowe,The answer is Isaac Asimov.,The answer is Harriet Beecher Stowe.,True,True,True,True,True
0cd7ae6d0b21d61eebdec09b881247ea4370f98db4f69b4e4bf3c5c0ac97c19c,OO-OS-SO-SS,Who was the screenwriter for Within?,Chris Carter,Agatha Christie,The answer is Chris Carter.,The answer is Agatha Christie.,True,True,True,True,True
0cf205ad86e3d1b4b7fe2ea0bd0b81657e10637383e3464a9091aa98ddb271d2,OO-OS-SO-SS,Who is the author of Common Ground?,J. Anthony Lukas,Tomi Ungerer,The answer is J. Anthony Lukas.,The answer is Tomi Ungerer.,True,True,True,True,True
0d0437a950c882a00194b1a3ee15b8951c6758b258c3ff9b64dfd3ff8d29e65f,OO-OS-SO-SS,What is Robert Florey's occupation?,screenwriter,astronomer,The answer is screenwriter.,The answer is astronomer.,True,True,True,True,True
0d2415a4f9f82771f2c618dc5dd9a6ab7f756cdce051bfebe241e96340a714be,OO-OS-SO-SS,Who was the screenwriter for The Game?,Toby Whithouse,Jackie Collins,The answer is Toby Whithouse.,The answer is Jackie Collins.,True,True,True,True,True
0d252cbb519847caac86f3ae00b9a3fe04a16e7e3c35b3ad9a396b8eaeb6b38e,OO-OS-SO-SS,In what city was Indians born?,Denmark,Chesterfield,The answer is Denmark.,The answer is Chesterfield.,True,True,True,True,True
0d415045531183f99bb7cd0aa5c710c208c0f6ae6bb71e19fd183951b621d640,OO-OS-SO-SS,What is Ufa the capital of?,Bashkir Autonomous Soviet Socialist Republic,Srivijaya,The answer is Bashkir Autonomous Soviet Socialist Republic.,The answer is Srivijaya.,True,True,True,True,True
0d4b688ea843a4b8d30e5dfb6fafd6dfbf10a4d5616989c8c0ef9c58fe3edb7b,OO-OS-SO-SS,Who was the composer of Beautiful?,Ratheesh Vegha,Richard Rodgers,The answer is Ratheesh Vegha.,The answer is Richard Rodgers.,True,True,True,True,True
0d4cd31aadc2451c3d28e976140d78cbde9e28782b8eefb57daad92adcb9020d,OO-OS-SO-SS,What genre is The Interview?,thriller,hard rock,The answer is thriller.,The answer is hard rock.,True,True,True,True,True
0d553441a1bf26f7f227b49df5c7cee01591254e6b9ea6374d1c8daba085e5ec,OO-OS-SO-SS,Who was the director of The New Age?,Michael Tolkin,David Bruckner,The answer is Michael Tolkin.,The answer is David Bruckner.,True,True,True,True,True
0d574d702384fd23ea392f6c2b91a71f33bb3fec213e38e56c9d5ddc1623b9a4,OO-OS-SO-SS,Who is the author of Responsibility?,Nigel Cox,Reid Hoffman,The answer is Nigel Cox.,The answer is Reid Hoffman.,True,True,True,True,True
0d588472afebc370c17efe85107effd83058e6324dfa4c857354d43276106145,OO-OS-SO-SS,Who was the composer of The Interview?,Henry Jackman,Ennio Morricone,The answer is Henry Jackman.,The answer is Ennio Morricone.,True,True,True,True,True
0d70145c389b95e6d54d920644960c750119f4240c331264de9b548d79ee4742,OO-OS-SO-SS,Who was the screenwriter for Neon Genesis Evangelion?,Hideaki Anno,Costa-Gavras,The answer is Hideaki Anno.,The answer is Costa-Gavras.,True,True,True,True,True
0d76247eccd01f9819a4dad40ac2c27677ca7ac6eb54206889a6947ca48a42d3,OO-OS-SO-SS,In what country is CBE SA?,Ethiopia,South Africa,The answer is Ethiopia.,The answer is South Africa.,True,True,True,True,True
0d77efec82c754816e633767c1f7ed90b51bc126752ad54738dd0205f8834743,OO-OS-SO-SS,Who was the director of Five Days?,Montgomery Tully,Mario Camerini,The answer is Montgomery Tully.,The answer is Mario Camerini.,True,True,True,True,True
0d79650ea5a23add3d645de1a73666ea997bc61e5e17525d83425a38cb307876,OO-OS-SO-SS,What genre is Dag Stokke?,hard rock,archive file format,The answer is hard rock.,The answer is archive file format.,True,True,True,True,True
0d9007b688ebb301eb169d2d9899f410abc36114774ed81989c5600007c23273,OO-OS-SO-SS,What is Superior the capital of?,Douglas County,Colorado,The answer is Douglas County.,The answer is Colorado.,True,True,True,True,True
0d9db52e49352fa86e4f0e2ee2b3bb71437e058a9a798df8e889dfeb4bd2ffbf,OO-OS-SO-SS,What is the capital of Gênes?,Genoa,Seymchan,The answer is Genoa.,The answer is Seymchan.,True,True,True,True,True
0e005502d64543a7b5163f45a1a4bffe9290a955ed02e57e4a7e9bede3a434d6,OO-OS-SO-SS,Who was the producer of Thinking of You?,Butch Walker,Charles Brackett,The answer is Butch Walker.,The answer is Charles Brackett.,True,True,True,True,True
0e2e8cce2f878752db81797a73627147b40a9e200147e6253a6052a957c163a7,OO-OS-SO-SS,What genre is The Mark Waters Story?,docudrama,alternative rock,The answer is docudrama.,The answer is alternative rock.,True,True,True,True,True
0e38a44b4b4463ce80b26c7334f79ded1227ae1c2489bcf0aadf29cd37811bd5,OO-OS-SO-SS,Who is the father of Ermengard of Italy?,Louis II of Italy,Telets of Bulgaria,The answer is Louis II of Italy.,The answer is Telets of Bulgaria.,True,True,True,True,True
0e3ec7bb196fcb4ee8bba4e393b2442c268860ed0404d1badc4c75a5343e14de,OO-OS-SO-SS,Who was the screenwriter for The City?,Clyde Fitch,Bob Gale,The answer is Clyde Fitch.,The answer is Bob Gale.,True,True,True,True,True
0e59da5cf09feed11b258a540f5bea9761f343cbb184b9834d5a957348f3fd83,OO-OS-SO-SS,Who was the composer of Thinking of You?,Katy Perry,Simon May,The answer is Katy Perry.,The answer is Simon May.,True,True,True,True,True
0e7a9fce7f10609618deca4e83a7f0bda1e5bdfd26da1ef21d3867c3888f8ac6,OO-OS-SO-SS,Who is the author of Bad Habits?,Terrence McNally,Viktor Suvorov,The answer is Terrence McNally.,The answer is Viktor Suvorov.,True,True,True,True,True
0eb5cb4cb3dd0af35ee8a522d968eba853964d795dfba6955fe0a2867ac4e7ac,OO-OS-SO-SS,Who is the author of Poil de carotte?,Jules Renard,Ziauddin Sardar,The answer is Jules Renard.,The answer is Ziauddin Sardar.,True,True,True,True,True
0ec0fbeab810578dd2c044d60e77dbf6b3184a9a939769c2c780ab338ae8f7f7,OO-OS-SO-SS,What sport does 1991–92 Southend United F.C. season play?,association football,basketball,The answer is association football.,The answer is basketball.,True,True,True,True,True
0ec26098007a35ddad4a71a4e6d51a161387c74e0ebc964ef0bcbab1004c9a1c,OO-OS-SO-SS,What is Tokyo the capital of?,Japan,Union between Sweden and Norway,The answer is Japan.,The answer is Union between Sweden and Norway.,True,True,True,True,True
0ec4c8ecbfe2197d4d350322d350f20bcbb72acd06ec5994a5645cb8b93bb400,OO-OS-SO-SS,Who was the director of Blood?,David Nutter,Kaneto Shindō,The answer is David Nutter.,The answer is Kaneto Shindō.,True,True,True,True,True
0ecb64aef2a68bac88e09a7c3dedf55ad07da3d7bab5a49dc28e2e45a913cbe8,OO-OS-SO-SS,Who was the director of Not Quite Paradise?,Lewis Gilbert,Frank Borzage,The answer is Lewis Gilbert.,The answer is Frank Borzage.,True,True,True,True,True
0f0ade7712607e79004b1dbded918a0d4cabf3ff90c227ee9beb97f8354254af,OO-OS-SO-SS,Who was the director of A Rowboat Romance?,Roscoe Arbuckle,Dustin Hoffman,The answer is Roscoe Arbuckle.,The answer is Dustin Hoffman.,True,True,True,True,True
0f0cf51005bb794f60a69d290d3613caaaed5b43ebb6a694458fe824821453d8,OO-OS-SO-SS,Who was the composer of The Neverhood?,Terry Scott Taylor,Max Martin,The answer is Terry Scott Taylor.,The answer is Max Martin.,True,True,True,True,True
0f2f7286c5eaac5cf0c84be8a040e6bb8762d894a37be5d893e13f190243544a,OO-OS-SO-SS,What genre is The Profit?,reality television,art rock,The answer is reality television.,The answer is art rock.,True,True,True,True,True
0f7ccb2922080d403839d800046c17b1933ff66146499b0427c50e0ad361cfc5,OO-OS-SO-SS,Who was the producer of Public Toilet?,Fruit Chan,Tony Visconti,The answer is Fruit Chan.,The answer is Tony Visconti.,True,True,True,True,True
0f9618b34c0f537714072176e19d722010ccb411b7779a6ea3c1e9b47ccb7464,OO-OS-SO-SS,In what country is Kanmon Bridge?,Japan,India,The answer is Japan.,The answer is India.,True,True,True,True,True
0fb42a865ddb44a9a601ebdcde470006fa2c8dbbd50a4259203a8885c11fb74a,OO-OS-SO-SS,Who was the screenwriter for Sick?,Rik Mayall,Juan Diego Solanas,The answer is Rik Mayall.,The answer is Juan Diego Solanas.,True,True,True,True,True
0fbfdc2a02ddb3d0aa7cfc27cdf822aa8c1f203f3a0fc7bbb745d423409ac76f,OO-OS-SO-SS,Who was the producer of Precious?,Oprah Winfrey,Cameron Crowe,The answer is Oprah Winfrey.,The answer is Cameron Crowe.,True,True,True,True,True
0fd4514e3fac5c7a3e8f7318916a54f036040392268eded721789a18da3a8985,OO-OS-SO-SS,In what city was Mary Sanders born?,Toronto,Droitwich Spa,The answer is Toronto.,The answer is Droitwich Spa.,True,True,True,True,True
0fdaa1d45719d20684700310664a8db1d32c4bb27a92888a832394bbfd4dd473,OO-OS-SO-SS,Who was the director of The End of Time?,Peter Mettler,Danny Cannon,The answer is Peter Mettler.,The answer is Danny Cannon.,True,True,True,True,True
0feb7307e21a5b4a04911ee08b362f8851fa27bd93030a0c0f8b54ff7dcd97c3,OO-OS-SO-SS,Who was the composer of Mela?,Naushad,Henry Mancini,The answer is Naushad.,The answer is Henry Mancini.,True,True,True,True,True
0ff80f85d6da9243228108fc208ddd1b621318af8d18a666a5e7a0b506906661,OO-OS-SO-SS,In what country is Jan Kochanowski University?,Poland,United States of America,The answer is Poland.,The answer is United States of America.,True,True,True,True,True
0ff8137f1adb685b9ffac38e8df00f6292dd904be3cafea872cfcbe30d118c7d,OO-OS-SO-SS,What is the religion of Bill Clinton?,Baptists,Protestantism,The answer is Baptists.,The answer is Protestantism.,True,True,True,True,True
10094074c2c2bc5b0036273dcb84ad47d224e0491efb2de832817ae880b15133,OO-OS-SO-SS,In what country is Colonia Nueva Coneta?,Argentina,South Africa,The answer is Argentina.,The answer is South Africa.,True,True,True,True,True
10224614711388fb90bf1cd5d6edc8286de5e41e3e0255e53261ccd7a650704d,OO-OS-SO-SS,What genre is 2?,pop punk,young adult literature,The answer is pop punk.,The answer is young adult literature.,True,True,True,True,True
102784e87f9f8da8a0090d49e05d7067888652cc6746ef98314a6374526370eb,OO-OS-SO-SS,Who was the screenwriter for Hoppa högst?,Astrid Lindgren,Jan Sardi,The answer is Astrid Lindgren.,The answer is Jan Sardi.,True,True,True,True,True
102ddc459dc79754d0edd8666d7adb2fcddd17b9ea200d31f9bdbf065a3d35ac,OO-OS-SO-SS,Who was the screenwriter for True Crime?,Stephen Schiff,Nedumudi Venu,The answer is Stephen Schiff.,The answer is Nedumudi Venu.,True,True,True,True,True
102fcb197ed87f8cfd64bcc07c4ad70245a8321dc40a59e304410912f818253e,OO-OS-SO-SS,Who was the director of New Frontier?,George Sherman,Lon Chaney,The answer is George Sherman.,The answer is Lon Chaney.,True,True,True,True,True
107b299855c577b681476df55580f6a6a27eff3054b53320407447ae31eeed9f,OO-OS-SO-SS,What is Brisbane the capital of?,Queensland,Srivijaya,The answer is Queensland.,The answer is Srivijaya.,True,True,True,True,True
10804b1c3991b759180dc89cc1599a009a8d2f4503a1da621af0d65bc5c65056,OO-OS-SO-SS,Who is the author of The Smile?,Donna Jo Napoli,Henry Kuttner,The answer is Donna Jo Napoli.,The answer is Henry Kuttner.,True,True,True,True,True
10b1857824051cc752d45a3a084beea438d882a938046aa464c1ce2d3dd8afb9,OO-OS-SO-SS,Who is the author of Chicago?,Maurine Dallas Watkins,Thomas William Robertson,The answer is Maurine Dallas Watkins.,The answer is Thomas William Robertson.,True,True,True,True,True
10cce38b3370fb869c120d23ff07626b59cb920ade12b5667e485584e37f4005,OO-OS-SO-SS,What genre is Suits?,comedy-drama,documentary film,The answer is comedy-drama.,The answer is documentary film.,True,True,True,True,True
10de1d57038784598a9e1fd2c39829cdd25794c100bdfe23fad9ff4586d20cbe,OO-OS-SO-SS,Who was the screenwriter for In My Life?,Bille August,Jerzy Kawalerowicz,The answer is Bille August.,The answer is Jerzy Kawalerowicz.,True,True,True,True,True
11227772712d33f5d1bbb83a6e820b57d7af43c5a19ad54f7a1a6d6d66fca924,OO-OS-SO-SS,Who is the author of Splendors and Glooms?,Laura Amy Schlitz,Henrik Ibsen,The answer is Laura Amy Schlitz.,The answer is Henrik Ibsen.,True,True,True,True,True
11288c61702af714b54dd6426fbc92d220b3bc457476a457df441cc868083b96,OO-OS-SO-SS,Who was the producer of A?,Ian Anderson,Warner Bros.,The answer is Ian Anderson.,The answer is Warner Bros..,True,True,True,True,True
11311365298a17d15231ed68324a550d28b293d5ab7e528574674a5593a6267e,OO-OS-SO-SS,What is Kiko Mizuhara's occupation?,actor,composer,The answer is actor.,The answer is composer.,True,True,True,True,True
114565186647f18f5663cc12808fc98a1d70ab4470dac0aafafb225b459525fd,OO-OS-SO-SS,What genre is Nely?,reggaeton,alternative rock,The answer is reggaeton.,The answer is alternative rock.,True,True,True,True,True
11525889cfd0fd8dcb32b2dcef04c84ed958343862eb854bb58dab45f8c0e17b,OO-OS-SO-SS,Who is the mother of Afonso of Portugal?,Violante Manuel,Ernmas,The answer is Violante Manuel.,The answer is Ernmas.,True,True,True,True,True
1189e5b98a5d88b47d018b2ba2b8b2467024f942408881e7a2da3e8f45f6069c,OO-OS-SO-SS,What is the capital of West Coast Region?,Greymouth,Port Vila,The answer is Greymouth.,The answer is Port Vila.,True,True,True,True,True
11dc457e161effb9eb9905dbf2384a854dd14888e73a58d9ccca5d2957bf575c,OO-OS-SO-SS,What is the religion of Graham Dow?,Anglicanism,Christianity,The answer is Anglicanism.,The answer is Christianity.,True,True,True,True,True
11e2e1e96398f0dcd770ab8ec941cb6e2a1e3fdebf34acc59902fb34baf602ca,OO-OS-SO-SS,What genre is Liberty?,comedy film,archive file format,The answer is comedy film.,The answer is archive file format.,True,True,True,True,True
11f9ce82d43a77f1946a1bdf2f7afad0cb0f7a489ab6d1775bab14ddcc5d318e,OO-OS-SO-SS,What is George Rankin's occupation?,politician,psychiatrist,The answer is politician.,The answer is psychiatrist.,True,True,True,True,True
1211e1b88fdb5e2f053dd9f03da557145f4e6c9ff9232c51881975cd6b2015b3,OO-OS-SO-SS,Who was the director of Gun?,Harish Raj,Frank Reicher,The answer is Harish Raj.,The answer is Frank Reicher.,True,True,True,True,True
121a2099475bdc8bd1905b46f0e5f0528d18e81f40b64b9132b9aff02490bfb2,OO-OS-SO-SS,What genre is Cover You?,J-pop,superhero film,The answer is J-pop.,The answer is superhero film.,True,True,True,True,True
12344a97e3d57f083d2b302654c25de28fecf2dfa18e8a126dd9400e38714859,OO-OS-SO-SS,What genre is This Is the Life?,documentary film,action film,The answer is documentary film.,The answer is action film.,True,True,True,True,True
1235612de71ea03a47d3dab1a845689fe1873820a3527dba11f1ecf5e498269e,OO-OS-SO-SS,Who was the director of Sacrifice?,Frank Reicher,Trey Parker,The answer is Frank Reicher.,The answer is Trey Parker.,True,True,True,True,True
124a013ce40a831284d9240668c87e52ec2369fd8971aa8af0ac0f5f37576ba5,OO-OS-SO-SS,Who was the director of The Fox?,Mark Rydell,Alex van Warmerdam,The answer is Mark Rydell.,The answer is Alex van Warmerdam.,True,True,True,True,True
125a635254e79fd7ccb87dbe89d0ee07e4e0440d1b9293f41bbc8133f605608a,OO-OS-SO-SS,In what city was Masaru Inada born?,Sapporo,Nantes,The answer is Sapporo.,The answer is Nantes.,True,True,True,True,True
1282406b271b0173527af84f593313ea33abe5a760944e6f98d7fe8ac20a9940,OO-OS-SO-SS,Who is the father of Abraham Lincoln?,Thomas Lincoln,Cronus,The answer is Thomas Lincoln.,The answer is Cronus.,True,True,True,True,True
128fafe1848f4e0da385d7633aaf8c74c16c34ad60c1edcf3503c40faf1683a2,OO-OS-SO-SS,Who is the author of The Fall?,Guillermo del Toro,Timothy Findley,The answer is Guillermo del Toro.,The answer is Timothy Findley.,True,True,True,True,True
12fa94c14d501705c2e6a0f7bd6ebfc2b08f9bfc5f62a413098dd210c597ab06,OO-OS-SO-SS,Who was the screenwriter for A Man and His Dog?,Francis Huster,Ashley Chin,The answer is Francis Huster.,The answer is Ashley Chin.,True,True,True,True,True
